ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2860902,2,2/3/2017 15:29,2/3/2017 21:29,44.93335,-92.20092,44.93336,-92.19109,0.481,At WI-128/Exit 28 - Accident.,,I-94 E,R,Wilson,St. Croix,WI,54027,US,US/Central,KLUM,2/3/2017 15:35,20.3,7.7,43,30.39,10,WSW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2860960,2,2/3/2017 21:16,2/4/2017 3:16,44.93356,-92.19117,44.93359,-92.20209,0.534,At WI-128/Exit 28 - Accident.,,I-94 W,R,Wilson,St. Croix,WI,54027,US,US/Central,KLUM,2/3/2017 21:15,11.1,,63,30.34,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2861105,2,2/7/2017 4:18,2/7/2017 10:18,44.899159,-91.68598,44.89916,-91.686143,0.008,At CR-H/906th St - Accident.,,State Road 29,R,Elk Mound,Dunn,WI,54739,US,US/Central,KLUM,2/7/2017 4:15,31.5,23.5,95,29.5,3,East,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2861642,4,2/12/2017 11:17,2/12/2017 17:17,46.03274,-92.14684,46.030831,-92.164245,0.845,Closed at Webster Village of - Road closed due to accident.,30999, County Road H,R,Danbury,Burnett,WI,54830,US,US/Central,KRZN,2/12/2017 11:15,31.6,18.7,53,30.19,10,WNW,23,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2861643,4,2/12/2017 11:17,2/12/2017 17:17,46.030831,-92.164245,46.03274,-92.14684,0.845,Closed at Cumberland - Road closed due to accident.,4795, State Road 77,L,Danbury,Burnett,WI,54830,US,US/Central,KRZN,2/12/2017 11:15,31.6,18.7,53,30.19,10,WNW,23,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2861747,4,1/27/2017 2:27,1/27/2017 8:27,42.632497,-88.74249,42.619611,-88.741291,0.892,Closed at Cr-c - Road closed due to accident.,,N3934 US Highway 14,R,Darien,Walworth,WI,53114-1200,US,US/Central,KJVL,1/27/2017 2:35,28.4,18,86,29.9,10,West,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2861748,4,1/27/2017 2:27,1/27/2017 8:27,42.61961,-88.74129,42.632497,-88.74249,0.892,Closed at School Section Rd - Road closed due to accident.,,N3597 US Highway 14,L,Darien,Walworth,WI,53114,US,US/Central,KJVL,1/27/2017 2:35,28.4,18,86,29.9,10,West,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2861875,2,1/27/2017 8:42,1/27/2017 14:42,43.109094,-89.086294,43.10906,-89.08788,0.08,At WI-73/Exit 250 - Accident.,,I-94 W,R,Marshall,Dane,WI,53559,US,US/Central,KMSN,1/27/2017 8:53,23,15.8,78,29.91,7,West,5.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2861877,2,1/27/2017 8:43,1/27/2017 14:43,43.0245,-88.10093,43.0245,-88.100945,0.001,At Moorland Rd/Exit 301 - Accident.,,I-94 W,R,Brookfield,Waukesha,WI,53005,US,US/Central,KMWC,1/27/2017 8:45,24.8,14.6,74,29.86,10,West,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862018,2,1/27/2017 15:34,1/27/2017 21:34,42.962074,-87.938567,42.962359,-87.935237,0.17,At I-43/I-894/Exit 316 - Accident.,,I-43 N,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,1/27/2017 15:52,27,14.7,66,29.82,10,West,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862042,2,1/27/2017 16:07,1/27/2017 22:07,43.03223,-87.95458,43.03228,-87.96127,0.338,At 35th St/Exit 309 - Accident.,145, N 32nd St,L,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,1/27/2017 15:45,24.8,11.9,69,29.79,10,West,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862124,2,1/27/2017 18:39,1/28/2017 0:39,43.038659,-87.92485,43.038811,-87.92485,0.011,At Kilbourn Ave/Wells St/Exit 72 - Accident.,,W Wisconsin Ave,R,Milwaukee,Milwaukee,WI,53233,US,US/Central,KMKE,1/27/2017 18:52,26.1,16.2,66,29.79,10,WSW,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862254,4,1/29/2017 8:08,1/29/2017 14:08,42.551812,-88.578151,42.550915,-88.578914,0.073,Closed at 2nd Ave - Road closed due to accident.,240, Valley View Dr,R,Fontana,Walworth,WI,53125-1152,US,US/Central,KBUU,1/29/2017 8:15,24.3,17.3,78,29.8,10,NNW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862255,4,1/29/2017 8:08,1/29/2017 14:08,42.550906,-88.578783,42.551812,-88.578151,0.07,Closed at Kinzie Ave - Road closed due to accident.,286, Valley View Dr,R,Fontana,Walworth,WI,53125-1152,US,US/Central,KBUU,1/29/2017 8:15,24.3,17.3,78,29.8,10,NNW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862469,2,1/30/2017 7:56,1/30/2017 13:56,43.03836,-88.17682,43.03389,-88.16973,0.473,At US-18/CR-JJ/Exit 297 - Accident.,,WI-164,R,Waukesha,Waukesha,WI,53186,US,US/Central,KUES,1/30/2017 7:45,8.6,0.1,79,29.97,10,WNW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862470,2,1/30/2017 7:56,1/30/2017 13:56,43.15105,-87.91626,43.14502,-87.91548,0.418,At Good Hope Rd/Exit 80 - Accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53217,US,US/Central,KMWC,1/30/2017 7:45,10.4,4,67,29.98,10,West,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862625,2,1/30/2017 14:39,1/30/2017 20:39,43.05096,-88.3674,43.05252,-88.38101,0.696,At WI-83/Exit 287 - Accident.,,I-94 W,R,Delafield,Waukesha,WI,53018,US,US/Central,KUES,1/30/2017 14:45,19.4,7.2,86,29.75,1,SE,11.5,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862643,2,1/30/2017 15:29,1/30/2017 21:29,42.96619,-87.92711,42.96259,-87.94232,0.808,At I-43/I-894/Exit 316 - Accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,1/30/2017 15:21,23,13.1,78,29.75,3,SE,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862647,2,1/30/2017 15:30,1/30/2017 21:30,42.93779,-87.93504,42.94486,-87.93491,0.489,Between WI-119/Exit 318 and Layton Ave/Exit 317 - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,1/30/2017 15:21,23,13.1,78,29.75,3,SE,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862649,2,1/30/2017 15:31,1/30/2017 21:31,43.1557,-88.05765,43.162584,-88.067352,0.682,At WI-145/N 124th St/Exit 48 - Accident.,,WI-100 N,R,Milwaukee,Milwaukee,WI,53224,US,US/Central,KMWC,1/30/2017 15:20,21.2,11.7,80,29.75,7,SE,8.1,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862654,2,1/30/2017 15:49,1/30/2017 21:49,43.029164,-87.922571,43.03399,-87.92284,0.334,At Marquette Intr - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53233,US,US/Central,KMKE,1/30/2017 15:52,24.1,13.7,75,29.76,7,SSE,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862655,2,1/30/2017 15:55,1/30/2017 21:55,43.00237,-87.91613,43.00671,-87.91603,0.3,At Becher St/Exit 312 - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,1/30/2017 15:52,24.1,13.7,75,29.76,7,SSE,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862680,2,1/30/2017 17:02,1/30/2017 23:02,43.05168,-88.04124,43.04142,-88.03352,0.809,At W Watertown Plank Rd/Exit 40 - Accident.,,US-45 S,R,Milwaukee,Milwaukee,WI,53226,US,US/Central,KMWC,1/30/2017 16:45,23,12.4,74,29.69,10,SE,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2862681,2,1/30/2017 16:56,1/30/2017 22:56,43.04498,-87.92618,43.054559,-87.9249,0.665,Between WI-145/Exit 73 and North Ave/8th St/Exit 73 - Accident.,,I-43 N,R,Milwaukee,Milwaukee,WI,53233,US,US/Central,KMKE,1/30/2017 16:52,26.1,16.2,63,29.73,10,SSE,10.4,0,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862725,2,1/30/2017 19:49,1/31/2017 1:49,43.05407,-88.40564,43.05414,-88.41092,0.267,At CR-C/Exit 285 - Accident.,,I-94 W,R,Delafield,Waukesha,WI,53018,US,US/Central,KUES,1/30/2017 19:45,24.8,14,74,29.56,10,SSE,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862730,4,1/30/2017 20:31,1/31/2017 2:31,44.211185,-88.131765,44.202255,-88.125318,0.695,Closed at Keuer Rd - Road closed due to accident.,,W1926 US Highway 10,R,Brillion,Calumet,WI,54110-9784,US,US/Central,KMTW,1/30/2017 20:24,28.4,,86,29.58,8,North,,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862731,4,1/30/2017 20:31,1/31/2017 2:31,44.202255,-88.125318,44.211185,-88.131765,0.695,Closed at Rusch Rd - Road closed due to accident.,,W1714 US Highway 10,R,Brillion,Calumet,WI,54110,US,US/Central,KMTW,1/30/2017 20:24,28.4,,86,29.58,8,North,,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862739,3,1/30/2017 22:48,1/31/2017 4:48,42.83442,-87.9527,42.8251,-87.95289,0.644,At Seven Mile Rd/Exit 326 - Accident.,,US-41 S,R,Caledonia,Racine,WI,53108,US,US/Central,KRAC,1/30/2017 22:53,30,,92,29.5,3,Calm,,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862740,3,1/30/2017 22:48,1/31/2017 4:48,42.82511,-87.95267,42.83445,-87.95248,0.645,At Seven Mile Rd/Exit 326 - Accident.,,I-94 W,R,Caledonia,Racine,WI,53108,US,US/Central,KRAC,1/30/2017 22:53,30,,92,29.5,3,Calm,,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862749,3,1/31/2017 0:00,1/31/2017 6:00,42.9623,-87.95602,42.96277,-87.94951,0.331,At WI-241/27th St/Exit 9 - Accident.,,US-41 S,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,1/31/2017 0:08,30,24.1,88,29.44,4,WSW,5.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862751,3,1/31/2017 0:00,1/31/2017 6:00,42.9607,-88.03974,42.96176,-88.03441,0.279,At I-894/Exit 61 - Accident.,,Rock Fwy N,R,Milwaukee,Milwaukee,WI,53228,US,US/Central,KMKE,1/31/2017 0:08,30,24.1,88,29.44,4,WSW,5.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862753,3,1/30/2017 23:59,1/31/2017 5:59,42.96619,-87.92711,42.966108,-87.930019,0.147,At 13th St - Accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,1/30/2017 23:52,30,25.2,85,29.47,4,West,4.6,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2862850,2,1/31/2017 7:37,1/31/2017 13:37,44.090241,-88.552785,44.096203,-88.544026,0.599,At US-41-BR/US-45/Jackson St - Accident.,,US-41 N,R,Oshkosh,Winnebago,WI,54901,US,US/Central,KOSH,1/31/2017 7:53,21.9,11,82,29.66,4,WNW,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862902,2,1/31/2017 8:39,1/31/2017 14:39,43.10407,-89.28225,43.10165,-89.28572,0.242,Ramp to Exit 4A - Accident.,,WI-30 W,R,Madison,Dane,WI,53718,US,US/Central,KMSN,1/31/2017 8:53,30.9,22.8,82,29.7,8,NW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862919,2,1/31/2017 9:17,1/31/2017 15:17,43.03212,-87.96091,43.03208,-87.95494,0.302,At 35th St/Exit 309 - Accident.,,I-94 E,R,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,1/31/2017 9:05,26.6,14.7,74,29.64,10,WNW,15,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862928,2,1/31/2017 9:19,1/31/2017 15:19,43.033263,-88.166308,43.032815,-88.164366,0.103,At Barker Rd - Accident.,,I-94 W,R,Brookfield,Waukesha,WI,53045,US,US/Central,KUES,1/31/2017 9:45,28.4,18.5,74,29.66,7,WNW,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862929,2,1/31/2017 9:20,1/31/2017 15:20,44.930309,-89.663249,44.93602,-89.66527,0.407,At CR-NN/Exit 190 - Accident.,,US-51 N,R,Wausau,Marathon,WI,54401,US,US/Central,KAUW,1/31/2017 9:25,19,6.8,88,29.63,2.5,WNW,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2862980,2,1/31/2017 11:10,1/31/2017 17:10,43.049589,-87.926104,43.042571,-87.92537,0.486,Between WI-145/Exit 73 and Kilbourn Ave/Wells St/Exit 72 - Accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53205,US,US/Central,KMWC,1/31/2017 10:45,28.4,15.8,69,29.67,10,WNW,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863023,4,1/31/2017 13:00,1/31/2017 19:00,43.061411,-89.30926,43.071801,-89.30947,0.718,Closed at CR-AB/Buckeye Rd - Road closed due to accident.,,S Stoughton Rd,R,Madison,Dane,WI,53716,US,US/Central,KMSN,1/31/2017 12:53,36,28.5,67,29.77,10,NW,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863113,2,1/31/2017 16:29,1/31/2017 22:29,43.05019,-88.04021,43.049038,-88.039393,0.09,At W Watertown Plank Rd/Exit 40 - Accident.,,US-45 S,R,Milwaukee,Milwaukee,WI,53226,US,US/Central,KMWC,1/31/2017 16:45,33.8,27,70,29.78,10,West,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863162,4,1/31/2017 21:00,2/1/2017 3:00,42.98715,-88.04723,42.980805,-88.04749,0.439,Closed at Wollmer Rd - Road closed due to accident.,3135, S 108th St,R,Milwaukee,Milwaukee,WI,53227-4019,US,US/Central,KMWC,1/31/2017 20:45,33.8,25.3,75,29.81,10,West,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2863235,2,2/1/2017 6:23,2/1/2017 12:23,43.0555,-87.92474,43.063931,-87.92057,0.619,At North Ave/8th St/Exit 73 - Accident.,,I-43 N,R,Milwaukee,Milwaukee,WI,53205,US,US/Central,KMWC,2/1/2017 6:15,30.2,22.6,80,29.97,10,WNW,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2863486,2,2/1/2017 18:51,2/2/2017 0:51,42.559563,-88.050504,42.559543,-88.050503,0.001,At 80th St - Accident.,8025, 200th Ave,L,Bristol,Kenosha,WI,53104-9787,US,US/Central,KENW,2/1/2017 18:53,26.1,17.6,66,30.18,10,NW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2863625,2,2/2/2017 9:34,2/2/2017 15:34,43.068093,-88.465803,43.06913,-88.47656,0.548,At WI-67/Exit 282 - Accident.,,I-94 W,R,Oconomowoc,Waukesha,WI,53066,US,US/Central,KRYV,2/2/2017 9:35,9.5,-5.9,66,30.37,10,WNW,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863633,2,2/2/2017 9:51,2/2/2017 15:51,43.04456,-89.32753,43.04492,-89.32006,0.378,At CR-BB/Monona Dr/Exit 265 - Accident.,,W Beltline Hwy E,R,Madison,Dane,WI,53716,US,US/Central,KMSN,2/2/2017 9:53,10.9,-2.6,61,30.45,10,WNW,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863649,2,2/2/2017 11:24,2/2/2017 17:24,42.67537,-88.52205,42.67533,-88.52115,0.046,Ramp to I-43 Southbound - Accident.,,US-12 W,R,Elkhorn,Walworth,WI,53121,US,US/Central,KBUU,2/2/2017 11:15,15.4,3,63,30.39,10,WNW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863650,2,2/2/2017 11:24,2/2/2017 17:24,42.67693,-88.519488,42.675328,-88.521152,0.139,At Exit 27A - Accident.,,I-43 S,R,Elkhorn,Walworth,WI,53121,US,US/Central,KBUU,2/2/2017 11:15,15.4,3,63,30.39,10,WNW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863683,2,2/2/2017 13:37,2/2/2017 19:37,43.02461,-88.11283,43.02436,-88.108521,0.218,At Moorland Rd/Exit 301 - Accident.,,I-94 E,R,Brookfield,Waukesha,WI,53005,US,US/Central,KMWC,2/2/2017 13:45,15.8,-0.6,49,30.33,10,WNW,18.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863701,2,2/2/2017 14:21,2/2/2017 20:21,44.505754,-88.014959,44.50637,-88.01454,0.047,At WI-54/E Mason St - Accident.,556, S Monroe Ave,R,Green Bay,Brown,WI,54301-4018,US,US/Central,KGRB,2/2/2017 13:53,15.1,-2,54,30.31,10,West,19.6,0,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2863742,2,2/2/2017 16:04,2/2/2017 22:04,43.0555,-87.92474,43.06761,-87.92054,0.863,Between North Ave/8th St/Exit 73 and Locust St/Exit 74 - Accident.,,I-43 N,R,Milwaukee,Milwaukee,WI,53205,US,US/Central,KMWC,2/2/2017 15:45,17.6,5,45,30.33,10,West,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863743,2,2/2/2017 16:07,2/2/2017 22:07,43.04322,-89.36914,43.04342,-89.36654,0.132,At CR-MC/John Nolen Dr/Exit 263 - Accident.,,W Beltline Hwy E,R,Madison,Dane,WI,53713,US,US/Central,KMSN,2/2/2017 15:53,17.1,5.8,45,30.39,10,West,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863770,2,2/2/2017 16:59,2/2/2017 22:59,42.91158,-87.93573,42.92236,-87.93536,0.745,At CR-BB/Rawson Ave/Exit 320 - Accident.,,I-94 W,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,2/2/2017 16:52,19,4.5,46,30.38,10,West,16.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2863786,2,2/2/2017 17:24,2/2/2017 23:24,43.051404,-87.925409,43.052551,-87.92522,0.08,At North Ave/8th St/Exit 73 - Accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53205,US,US/Central,KMWC,2/2/2017 17:45,15.8,6.1,45,30.33,10,West,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2863787,2,2/2/2017 17:26,2/2/2017 23:26,43.01276,-88.03637,43.01896,-88.0364,0.428,At WI-59/Greenfield Ave/Exit 1 - Accident.,,I-894 W,R,Milwaukee,Milwaukee,WI,53214,US,US/Central,KMWC,2/2/2017 17:45,15.8,6.1,45,30.33,10,West,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2863795,2,2/2/2017 17:43,2/2/2017 23:43,43.020832,-88.036339,43.021,-88.03632,0.012,At I-94/Exit 1 - Accident.,,I-894 W,R,Milwaukee,Milwaukee,WI,53214,US,US/Central,KMWC,2/2/2017 17:45,15.8,6.1,45,30.33,10,West,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2863797,2,2/2/2017 17:43,2/2/2017 23:43,43.021,-88.03632,43.02748,-88.04204,0.533,Ramp to Zoo Fwy - Accident.,,I-894 W,R,Milwaukee,Milwaukee,WI,53214,US,US/Central,KMWC,2/2/2017 17:45,15.8,6.1,45,30.33,10,West,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2863815,2,2/2/2017 19:25,2/3/2017 1:25,43.02928,-88.04756,43.03107,-88.05296,0.299,At WI-100/Exit 304 - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53214,US,US/Central,KMWC,2/2/2017 19:45,12.2,-1,62,30.33,10,West,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2863836,3,2/2/2017 22:33,2/3/2017 4:33,43.04694,-88.204162,43.046575,-88.202862,0.07,Between WI-164/Exit 295 and US-18/CR-JJ/Exit 297 - Accident.,,WI-164 S,R,Waukesha,Waukesha,WI,53186,US,US/Central,KUES,2/2/2017 22:35,10.4,-1.5,67,30.34,10,WSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
