listed_price,bed_type,bathrooms,beds
126,Real Bed,1,1
140,Real Bed,1,2
100,Real Bed,1,1
85,Real Bed,1,1
160,Real Bed,1,2
145,Real Bed,1,1
150,Real Bed,1,1
250,Real Bed,1.5,3
135,Real Bed,1,2
69,Real Bed,1,1
165,Real Bed,1,1
200,Real Bed,1,2
200,Real Bed,1,3
192,Real Bed,1,1
111,Real Bed,1,2
140,Real Bed,1,1
175,Real Bed,1,1
85,Real Bed,1,1
300,Real Bed,1,1
98,Real Bed,1,1
150,Real Bed,1,1
150,Real Bed,1,1
100,Real Bed,1,2
75,Real Bed,1,1
199,Real Bed,1,2
150,Real Bed,1,2
65,Real Bed,1,1
305,Real Bed,1,3
100,Real Bed,1,1
150,Real Bed,1,1
289,Real Bed,1,2
290,Real Bed,1,3
75,Real Bed,1,1
110,Real Bed,1,1
85,Real Bed,1,1
100,Real Bed,1,1
250,Real Bed,2,2
180,Real Bed,2,2
100,Real Bed,1,1
250,Real Bed,1,2
150,Real Bed,1,3
135,Real Bed,1,1
159,Real Bed,1,1
120,Real Bed,1,2
175,Real Bed,1,1
71.0000000000001,Real Bed,1,1
155,Real Bed,1,1
119,Real Bed,1,3
120,Real Bed,2,1
105,Real Bed,1,1
600,Real Bed,1,1
325,Real Bed,1,1
190,Real Bed,1,2
65,Real Bed,1,1
250,Real Bed,1,2
200,Real Bed,1,2
250,Real Bed,2,2
480,Real Bed,1,2
255,Real Bed,1,1
105,Real Bed,1,2
180,Real Bed,1,3
35,Real Bed,1,1
100,Real Bed,1,1
118,Real Bed,1,1
150,Real Bed,1,1
103,Real Bed,1,1
125,Real Bed,1,1
200,Pull-out Sofa,1,1
100,Real Bed,1,1
450,Real Bed,3.5,4
150,Real Bed,1,1
300,Real Bed,2,2
200,Real Bed,1,1
120,Couch,1,2
250,Real Bed,1,4
135,Real Bed,1.5,1
230,Real Bed,2,1
118,Real Bed,1,1
170,Real Bed,1,2
100,Real Bed,1,1
130,Real Bed,1,1
200,Real Bed,1,1
250,Real Bed,1.5,1
479,Real Bed,1,3
200,Futon,1,3
155,Real Bed,1,1
195,Real Bed,1,1
200,Real Bed,2,2
250,Real Bed,1,2
70,Real Bed,1,1
113,Real Bed,1,1
150,Real Bed,1,1
100,Real Bed,1,1
170,Real Bed,1,2
105,Real Bed,1,1
185,Real Bed,1,1
185,Real Bed,1,1
120,Real Bed,1,1
249,Real Bed,1,2
120,Real Bed,1,1
80,Real Bed,1,1
80,Real Bed,1,1
120,Real Bed,1,1
150,Real Bed,1,1
219,Real Bed,1,1
150,Real Bed,1,1
85,Real Bed,1,1
99,Real Bed,1,1
60,Real Bed,1,NA
70,Real Bed,1,1
100,Real Bed,1,1
150,Real Bed,1,1
130,Real Bed,1,1
115,Real Bed,1,2
175,Real Bed,1,1
120,Real Bed,1,1
50,Couch,2,1
68,Real Bed,1,1
165,Real Bed,1,1
159,Real Bed,1,1
698.999999999999,Real Bed,1,5
250,Real Bed,1,2
220,Real Bed,2,2
150,Real Bed,1,1
100,Real Bed,1,1
149,Real Bed,1,1
190,Real Bed,1,2
135,Real Bed,1,1
349,Real Bed,1,5
159,Real Bed,1,2
60,Real Bed,1,1
220,Real Bed,1,2
100,Real Bed,1,2
675,Real Bed,2,3
150,Real Bed,1,1
139,Real Bed,1,1
200,Real Bed,1,2
98,Real Bed,1,1
390,Real Bed,2,4
250,Real Bed,1,1
175,Real Bed,1,1
300,Real Bed,1,1
49,Real Bed,1,1
145,Real Bed,1,1
220,Real Bed,1,2
109,Real Bed,1,1
100,Real Bed,1,2
220,Real Bed,1,1
60,Couch,1,1
150,Real Bed,1,1
150,Real Bed,1,1
200,Real Bed,1,1
175,Real Bed,1,2
94,Real Bed,1,1
175,Real Bed,1,2
225,Real Bed,1,2
100,Real Bed,1,1
75,Real Bed,1,1
170,Real Bed,1,1
99,Real Bed,1,2
130,Real Bed,1,1
80,Real Bed,1,1
100,Real Bed,1,1
160,Pull-out Sofa,1,1
160,Real Bed,1,4
55,Real Bed,1,1
250,Real Bed,1,1
155,Real Bed,1,1
110,Real Bed,1.5,1
200,Real Bed,1,1
125,Real Bed,1,1
62,Real Bed,1,NA
425,Real Bed,2,3
69,Real Bed,1,1
400,Real Bed,2,5
75,Real Bed,1,1
125,Real Bed,1,1
95,Real Bed,1,2
85,Real Bed,1,1
600,Real Bed,2.5,6
96,Airbed,1,1
150,Real Bed,1,2
199,Real Bed,1,2
249,Real Bed,2,5
175,Real Bed,1,1
175,Real Bed,2,3
218,Real Bed,1,1
140,Real Bed,1,1
289,Real Bed,1,2
55,Real Bed,1,1
175,Real Bed,1,1
400,Real Bed,2,4
80,Real Bed,1,3
65,Real Bed,2,1
76,Real Bed,1,1
170,Real Bed,1,1
99,Real Bed,1,1
250,Real Bed,1.5,1
135,Real Bed,1,2
185,Real Bed,1,1
80,Real Bed,1,1
100,Real Bed,1,1
160,Real Bed,1,2
156,Real Bed,1,2
60,Real Bed,1,2
300,Real Bed,1,1
160,Real Bed,1,1
350,Real Bed,1,1
120,Real Bed,1,1
46,Real Bed,1,1
116,Real Bed,1,1
55,Real Bed,1,1
100,Real Bed,1,1
130,Real Bed,1,1
70,Real Bed,1,1
112,Real Bed,1,1
74,Real Bed,1,2
170,Real Bed,1,3
150,Real Bed,1,1
80,Real Bed,1,1
69,Real Bed,1,1
255,Real Bed,2,2
125,Real Bed,1,1
92,Real Bed,1,1
89.9999999999997,Real Bed,1,1
75,Real Bed,1,1
500,Real Bed,1,1
200,Real Bed,1,1
139,Real Bed,1,2
150,Real Bed,1,1
55,Real Bed,1,1
89,Real Bed,1,2
150,Real Bed,1,2
50,Real Bed,1,1
124,Real Bed,1,1
500,Real Bed,1,2
65,Real Bed,1.5,1
138,Real Bed,1,2
51,Real Bed,1,1
99,Real Bed,1,1
100,Real Bed,1,1
105,Real Bed,1,1
100,Real Bed,2,1
195,Real Bed,1,1
80,Real Bed,1,1
111,Real Bed,1,1
85,Real Bed,1,1
350,Real Bed,2,2
102,Real Bed,1,1
130,Real Bed,1,1
80,Futon,1,2
110,Real Bed,1,1
120,Real Bed,1,1
71.0000000000001,Real Bed,1,1
129,Real Bed,1,1
115,Real Bed,1,3
120,Real Bed,1,1
95,Real Bed,1,1
62,Real Bed,1,1
65,Real Bed,1,1
50,Real Bed,1,1
285.000000000001,Real Bed,1,3
306.000000000001,Real Bed,1,1
452,Real Bed,2,1
480,Real Bed,1,3
175,Real Bed,1,1
165,Real Bed,1,1
200,Real Bed,1,1
140,Real Bed,1,1
225,Real Bed,1,2
196,Real Bed,1,1
250,Real Bed,1,1
200,Real Bed,2,1
70,Real Bed,1,1
100,Real Bed,1,1
475.000000000001,Real Bed,2,4
129,Real Bed,1,1
55,Couch,NA,1
450,Real Bed,2,5
325,Real Bed,1,1
145,Real Bed,1,1
195,Real Bed,1,1
200,Real Bed,1,2
270,Real Bed,1,1
599,Real Bed,2,3
200,Real Bed,1,1
275.000000000001,Real Bed,1,1
175,Real Bed,1,1
325,Real Bed,1,1
250,Real Bed,1,2
250,Real Bed,1,1
250,Real Bed,1,1
385.000000000001,Real Bed,2,4
299,Real Bed,1,1
95,Couch,1,1
300,Real Bed,1,1
150,Real Bed,1,1
225,Real Bed,1,1
200,Real Bed,1.5,3
69,Real Bed,1,1
89,Real Bed,2,3
108,Real Bed,1,1
50,Real Bed,2,1
160,Real Bed,2,4
70,Futon,1,1
150,Real Bed,3,3
300,Real Bed,2,7
50,Real Bed,1,1
50,Real Bed,1,2
99,Real Bed,1,3
175,Real Bed,2,5
51,Real Bed,1,1
190,Real Bed,1,3
47,Real Bed,1.5,1
39,Airbed,1,4
59,Real Bed,1,1
50,Real Bed,1,1
200,Real Bed,1,4
110,Real Bed,1,2
50,Real Bed,1,1
169,Real Bed,1,4
48,Real Bed,1.5,2
249,Real Bed,5,3
105,Real Bed,1,3
195,Real Bed,1,5
100,Real Bed,1,1
59,Real Bed,1,2
69,Real Bed,1,1
55,Real Bed,1,1
60,Real Bed,1,1
110,Real Bed,1,2
120,Real Bed,1,1
39,Real Bed,1,3
106,Real Bed,1,3
145,Real Bed,2,5
85.9999999999998,Real Bed,1,1
195,Real Bed,2,6
110,Real Bed,1,1
52,Real Bed,1.5,2
80,Real Bed,1,3
170,Real Bed,1,2
120,Real Bed,1,2
100,Real Bed,1,1
95,Real Bed,1,3
179,Real Bed,2,3
33,Real Bed,1.5,1
75,Real Bed,1,2
137,Real Bed,1.5,4
85,Real Bed,2,1
280,Real Bed,2,4
99,Real Bed,1,2
110,Real Bed,1,2
150,Real Bed,1,3
160,Real Bed,1,5
185,Real Bed,2,4
429,Real Bed,3.5,4
35,Real Bed,0,1
95,Real Bed,1,2
180,Real Bed,2,3
80,Real Bed,1,1
40,Real Bed,2,1
42,Real Bed,1,1
89.9999999999997,Real Bed,1,1
59,Real Bed,1,1
500,Real Bed,4,4
27,Real Bed,1,1
65,Real Bed,1,1
70,Real Bed,1,1
59,Real Bed,1.5,1
70,Real Bed,1,1
89,Real Bed,1,2
29,Real Bed,1,1
500,Real Bed,2.5,4
75,Real Bed,1.5,2
1500,Real Bed,2,4
250,Real Bed,1,3
40,Real Bed,1,1
100,Real Bed,1,1
221,Real Bed,1,3
89.9999999999997,Real Bed,1.5,1
300,Real Bed,2.5,3
89.9999999999997,Real Bed,1.5,1
139,Real Bed,1,1
150,Real Bed,2,3
129,Real Bed,1.5,1
85,Real Bed,1,1
240,Real Bed,1,2
75,Real Bed,1,1
43,Real Bed,1.5,1
65,Real Bed,1,1
91,Real Bed,1.5,3
43,Real Bed,1,1
59,Real Bed,1,1
100,Real Bed,2.5,4
50,Real Bed,1,1
59,Real Bed,1,1
34,Real Bed,1,1
45,Real Bed,2,1
150,Real Bed,1,1
70,Real Bed,1,3
59,Real Bed,1,1
40,Real Bed,2,1
120,Real Bed,1,4
85,Real Bed,1,2
140,Real Bed,2,4
34,Real Bed,1,1
35,Real Bed,1.5,1
75,Real Bed,1,1
35,Real Bed,1.5,1
80,Real Bed,1,1
75,Real Bed,1,1
150,Futon,1,1
200,Real Bed,1,1
165,Real Bed,2,5
85,Real Bed,1,2
119,Real Bed,1,3
175,Real Bed,1,2
74,Real Bed,1,1
58,Real Bed,1,2
200,Real Bed,1,4
72,Real Bed,1,1
60,Real Bed,1,1
89.9999999999997,Real Bed,1,2
250,Real Bed,1.5,6
55,Airbed,1,1
80,Real Bed,1,2
70,Real Bed,1,2
35,Pull-out Sofa,1,1
120,Real Bed,1,2
120,Real Bed,1,2
68,Real Bed,1,1
625,Real Bed,5,15
70,Real Bed,1,1
109,Real Bed,1,1
29,Real Bed,1,1
50,Real Bed,1,2
125,Real Bed,1,3
84,Real Bed,1,1
119,Real Bed,1,5
300,Real Bed,1,3
31,Real Bed,1,1
75,Real Bed,1,1
45,Real Bed,1,2
250,Real Bed,1,3
105,Real Bed,1,1
87,Real Bed,1,2
62,Real Bed,1,2
100,Real Bed,1,1
60,Airbed,1,1
200,Real Bed,2,3
70,Pull-out Sofa,1,1
116,Real Bed,1.5,5
80,Futon,1.5,1
50,Real Bed,1.5,1
100,Real Bed,1,1
105,Real Bed,1,6
80,Real Bed,1,2
79,Futon,1,1
125,Real Bed,2.5,2
85,Real Bed,1,2
259,Real Bed,4,6
275.000000000001,Real Bed,3,6
800.000000000001,Real Bed,4,6
110,Real Bed,1,1
95,Real Bed,1.5,1
99,Real Bed,2,2
150,Real Bed,2.5,5
91,Real Bed,1,3
65,Real Bed,1,2
245,Real Bed,4.5,6
59,Real Bed,1,2
40,Real Bed,1,1
85,Real Bed,1,3
100,Real Bed,1,2
75,Real Bed,1,2
99,Real Bed,1,5
79,Real Bed,1,2
55,Real Bed,1,1
99,Real Bed,1,3
64,Real Bed,1,2
59,Real Bed,1,1
75,Real Bed,1,1
49,Real Bed,1,1
100,Real Bed,1,2
40,Real Bed,1,1
75,Real Bed,1,1
35,Real Bed,1,1
699.999999999999,Real Bed,3,3
50,Real Bed,1,2
43,Real Bed,1,1
45,Real Bed,1,1
106,Real Bed,1,2
34,Real Bed,1,1
89.9999999999997,Real Bed,1,1
65,Pull-out Sofa,1,1
60,Real Bed,1,1
268.999999999999,Real Bed,1,4
49,Real Bed,1,2
75,Real Bed,2.5,1
69,Real Bed,1,1
80,Real Bed,1,1
80,Real Bed,1,1
60,Real Bed,1,2
60,Real Bed,1,3
268.999999999999,Real Bed,1,4
103,Real Bed,1.5,4
99,Real Bed,1,1
225,Real Bed,1,1
50,Real Bed,1,1
100,Real Bed,1,1
451.000000000001,Real Bed,1,1
45,Real Bed,1,3
40,Real Bed,1,2
105,Real Bed,1,1
85,Real Bed,1,1
65,Real Bed,1,1
135,Pull-out Sofa,1,2
50,Real Bed,1,1
115,Real Bed,1,3
53,Real Bed,1,1
75,Real Bed,1,1
39,Real Bed,1,1
100,Real Bed,1,2
65,Real Bed,1,2
140,Real Bed,1,2
85,Real Bed,1,2
135,Real Bed,1,1
165,Real Bed,1,3
110,Real Bed,1,1
85,Real Bed,1,1
99,Real Bed,1,5
70,Real Bed,1,1
60,Real Bed,1,1
55,Real Bed,1,1
33,Real Bed,1,1
46,Real Bed,1,1
145,Real Bed,1,1
99,Pull-out Sofa,1,1
125,Real Bed,1,1
42,Real Bed,1,1
50,Real Bed,1,1
56,Real Bed,1,2
80,Real Bed,1,1
110,Airbed,1,1
60,Real Bed,1,1
41,Real Bed,1,1
41,Real Bed,1,1
75,Real Bed,1,1
89.9999999999997,Real Bed,2,1
55,Real Bed,1,1
47,Real Bed,1,1
30,Airbed,1,2
75,Real Bed,1,3
30,Real Bed,1,1
57,Real Bed,1,1
47,Real Bed,1,2
40,Real Bed,1,1
100,Real Bed,1,1
43,Real Bed,1,1
75,Real Bed,1,2
49,Real Bed,1.5,1
49,Real Bed,1,1
60,Real Bed,1,1
50,Real Bed,1.5,1
55,Real Bed,1,6
40,Real Bed,1,4
80,Real Bed,1,1
50,Real Bed,1,1
53,Real Bed,1,1
89.9999999999997,Real Bed,1,7
95,Real Bed,1,1
50,Real Bed,1,4
39,Real Bed,1,1
250,Real Bed,2,4
41,Real Bed,1,1
42,Real Bed,1,1
42,Real Bed,1,1
76,Real Bed,1,1
47,Real Bed,1,1
60,Real Bed,1,1
68,Real Bed,1,2
39,Real Bed,1,1
65,Real Bed,1.5,1
60,Real Bed,1,3
65,Real Bed,1,1
75,Real Bed,4,1
40,Real Bed,1,1
40,Real Bed,1,1
75,Real Bed,4,1
55,Real Bed,1,1
110,Real Bed,1,2
55,Real Bed,1,1
65,Real Bed,1,3
37,Real Bed,1,1
43,Real Bed,1,1
50,Real Bed,4,1
35,Real Bed,1,1
45,Real Bed,1,1
50,Real Bed,1,1
61,Real Bed,1,1
70,Real Bed,1,1
85,Real Bed,1,1
85,Real Bed,1,3
45,Real Bed,1,1
34,Real Bed,1,2
40,Real Bed,1,1
50,Real Bed,1,1
65,Real Bed,1,1
65,Real Bed,1,1
69,Couch,1,1
43,Real Bed,1,1
99,Real Bed,1,2
49,Real Bed,1,1
80,Real Bed,1,1
45,Real Bed,1,1
100,Real Bed,1,1
89.9999999999997,Real Bed,1,2
56,Real Bed,1,1
70,Real Bed,1,1
40,Real Bed,1,1
65,Real Bed,1.5,1
100,Futon,1,1
71.0000000000001,Real Bed,1,1
95,Real Bed,1,2
44,Real Bed,1.5,1
65,Real Bed,1,1
100,Real Bed,1,1
80,Real Bed,1,2
125,Real Bed,1,4
100,Real Bed,1,4
65,Real Bed,1,3
101,Real Bed,1,2
65,Real Bed,1,1
45,Real Bed,1,1
100,Real Bed,1,2
60,Real Bed,1,1
70,Real Bed,1,3
155,Real Bed,1,3
79,Real Bed,1,1
80,Real Bed,1,1
60,Real Bed,1,1
130,Real Bed,1,3
40,Real Bed,1,1
44,Real Bed,1,2
60,Real Bed,1.5,3
41,Real Bed,2,2
300,Real Bed,1,2
109,Real Bed,1,2
49,Real Bed,1,1
42,Real Bed,1,2
85,Real Bed,1,3
105,Real Bed,1,2
42,Real Bed,1,2
46,Real Bed,1,1
99,Real Bed,1,2
60,Real Bed,1.5,3
75,Real Bed,1,1
45,Real Bed,1,1
65,Couch,1,1
49,Real Bed,1,1
70,Real Bed,1,1
65,Real Bed,2,1
198,Real Bed,1,1
55,Real Bed,1,1
55,Real Bed,1,1
75,Real Bed,1.5,1
85,Real Bed,1,1
60,Real Bed,1,2
40,Real Bed,1.5,1
45,Real Bed,1.5,1
89.9999999999997,Real Bed,1,1
58,Real Bed,1,1
350,Real Bed,1.5,4
680,Real Bed,1,1
35,Real Bed,1,1
100,Real Bed,1,1
30,Real Bed,1,1
70,Pull-out Sofa,1,1
80,Real Bed,1.5,1
50,Real Bed,1,1
80,Real Bed,1,1
45,Pull-out Sofa,1,NA
89.9999999999997,Real Bed,1,2
50,Real Bed,1,1
45,Real Bed,1,1
75,Pull-out Sofa,1,3
75,Real Bed,1,2
60,Real Bed,1,1
65,Real Bed,1.5,2
89.9999999999997,Real Bed,1,1
160,Real Bed,1,3
84,Real Bed,1,2
35,Real Bed,1,1
89.9999999999997,Real Bed,1,1
130,Real Bed,1,5
40,Real Bed,1,1
34,Real Bed,1,1
60,Real Bed,2,1
250,Real Bed,1,1
35,Real Bed,1,1
47,Real Bed,1,1
50,Real Bed,1,1
150,Real Bed,1,1
42,Real Bed,1,1
109,Real Bed,1,3
47,Real Bed,1,1
59,Real Bed,1,1
40,Real Bed,1,1
100,Real Bed,1,2
52,Real Bed,1,1
60,Real Bed,1,1
29,Real Bed,1,1
110,Real Bed,1,1
65,Real Bed,1,1
75,Couch,1,1
60,Real Bed,1,1
70,Real Bed,1,2
70,Real Bed,1,1
80,Real Bed,1,1
40,Real Bed,1,1
38,Real Bed,1,1
32,Real Bed,1,1
62,Futon,1,2
95,Real Bed,1,2
100,Real Bed,1,1
60,Real Bed,1,1
70,Real Bed,1,6
65,Real Bed,1.5,1
30,Real Bed,1,1
119,Real Bed,1.5,3
155,Real Bed,1,1
95,Real Bed,1,2
33,Real Bed,1,1
45,Real Bed,1,1
120,Real Bed,2,4
50,Futon,1,1
60,Real Bed,1,1
100,Real Bed,1,2
425,Real Bed,1,4
100,Real Bed,1,1
837.999999999999,Real Bed,1,1
195,Real Bed,1,1
36,Pull-out Sofa,1,1
40,Real Bed,1,1
35,Real Bed,1,1
100,Real Bed,1,2
75,Real Bed,1.5,1
40,Real Bed,1,1
79,Real Bed,1,1
65,Real Bed,1.5,1
50,Real Bed,1,1
40,Real Bed,1,1
42,Real Bed,1,1
85,Real Bed,1,2
89,Real Bed,1,1
20,Futon,1,1
69,Real Bed,1,1
150,Real Bed,1,2
50,Real Bed,1,2
40,Real Bed,1,1
80,Real Bed,2,1
89,Real Bed,1,2
80,Real Bed,1,1
50,Real Bed,1,1
60,Real Bed,1,2
50,Real Bed,1,1
50,Real Bed,1,2
45,Real Bed,1,1
1,Real Bed,1,1
30,Real Bed,1,1
50,Real Bed,1,1
30,Real Bed,1,1
65,Real Bed,1,1
85,Real Bed,1,2
75,Real Bed,1,1
55,Real Bed,1.5,2
100,Real Bed,1,1
80,Real Bed,1,1
88,Real Bed,1,1
43,Real Bed,1,1
100,Real Bed,1,1
76,Real Bed,1,2
59,Real Bed,1,1
45,Real Bed,1,1
48,Real Bed,1,1
50,Real Bed,1.5,3
125,Real Bed,1,2
80,Real Bed,1,2
120,Real Bed,1,3
65,Real Bed,1,1
50,Pull-out Sofa,1,1
80,Real Bed,1,1
39,Real Bed,1,1
29,Real Bed,1.5,1
35,Real Bed,1,1
70,Real Bed,1,1
39,Real Bed,1.5,1
48,Real Bed,1,1
60,Real Bed,1,2
35,Real Bed,1,1
45,Real Bed,1,1
100,Real Bed,1,3
53,Real Bed,1,1
149,Real Bed,1,1
55,Real Bed,1,1
44,Real Bed,1.5,1
110,Real Bed,1,1
60,Real Bed,1,1
40,Real Bed,1,1
50,Real Bed,1,1
75,Real Bed,1,1
75,Real Bed,1,3
80,Real Bed,1,4
49,Real Bed,1,1
36,Real Bed,1,1
31,Real Bed,1,2
99,Pull-out Sofa,1,2
70,Real Bed,1,1
50,Real Bed,1,1
40,Real Bed,1,1
132,Real Bed,1,3
45,Real Bed,1,1
50,Real Bed,1,1
56,Pull-out Sofa,1,1
50,Real Bed,1,2
75,Real Bed,1,1
45,Real Bed,1,1
75,Real Bed,1,1
400,Real Bed,2.5,7
89.9999999999997,Real Bed,1.5,3
150,Real Bed,1,2
32,Real Bed,1,1
85,Real Bed,1,1
70,Real Bed,1,1
120,Real Bed,1,2
125,Real Bed,1,2
200,Real Bed,1,2
89.9999999999997,Real Bed,1,1
99,Real Bed,1,3
70,Real Bed,1,1
200,Futon,1,1
70,Real Bed,1,1
66,Real Bed,1,1
69,Real Bed,1,3
59,Real Bed,1,1
150,Real Bed,1,2
75,Real Bed,1,2
60,Real Bed,1,1
44,Real Bed,1,1
70,Real Bed,1,1
120,Real Bed,1,3
110,Real Bed,1,1
169,Real Bed,1,1
50,Real Bed,1,1
54,Real Bed,1,1
88,Real Bed,1,2
125,Real Bed,1,1
100,Real Bed,1,3
200,Real Bed,1,1
100,Real Bed,1.5,2
300,Real Bed,3,3
62,Real Bed,2,3
150,Real Bed,1,5
115,Real Bed,1,2
69,Real Bed,1,1
85,Real Bed,1,2
125,Real Bed,1,1
95,Real Bed,1,1
49,Real Bed,1,1
95,Real Bed,1,2
99,Real Bed,1.5,1
205,Real Bed,1,7
50,Real Bed,1.5,1
500,Real Bed,1,5
42,Real Bed,1,1
94,Real Bed,1,2
50,Real Bed,1,1
50,Real Bed,1,1
99,Real Bed,1,2
150,Real Bed,1,1
80,Real Bed,1,2
450,Real Bed,1,3
75,Real Bed,1,1
150,Real Bed,1,2
125,Real Bed,1,2
32,Real Bed,1,1
70,Real Bed,1,1
40,Real Bed,1,1
50,Real Bed,1,1
100,Real Bed,1,3
65,Real Bed,1,1
85,Real Bed,1,2
70,Real Bed,1,1
50,Real Bed,1,2
89.9999999999997,Real Bed,1,1
89.9999999999997,Real Bed,1,1
126,Real Bed,1,2
39,Real Bed,1,1
60,Real Bed,1,1
47,Real Bed,1,1
40,Real Bed,1,1
49,Real Bed,1,1
45,Real Bed,1,1
89.9999999999997,Real Bed,1,1
100,Real Bed,1,2
50,Real Bed,2,1
50,Airbed,1.5,1
65,Real Bed,1,1
125,Real Bed,1,2
50,Real Bed,1,1
125,Real Bed,1,1
58,Real Bed,1,1
60,Real Bed,1,1
89.9999999999997,Real Bed,1,1
37,Real Bed,1,1
92.9999999999999,Real Bed,1,6
130,Real Bed,1,1
50,Real Bed,1,1
35,Real Bed,1,1
43,Real Bed,1,1
45,Real Bed,1,1
70,Real Bed,1,1
45,Real Bed,1,2
38,Real Bed,1,2
500,Real Bed,1,1
127,Real Bed,1,1
29,Real Bed,1,1
125,Real Bed,1,2
70,Real Bed,1,1
65,Real Bed,1,1
40,Real Bed,1,2
75,Real Bed,4,2
55,Real Bed,4,2
60,Real Bed,3,2
45,Real Bed,2,1
50,Real Bed,4,1
60,Real Bed,1,1
80,Real Bed,3,2
75,Real Bed,1,2
75,Real Bed,1,2
200,Real Bed,1,6
60,Real Bed,1,1
80,Real Bed,3,2
45,Real Bed,1,1
50,Real Bed,4,1
60,Real Bed,3,2
37,Real Bed,1,1
45,Real Bed,1,1
40,Futon,2,1
51,Real Bed,1,1
67,Real Bed,1,2
75,Real Bed,1,1
35,Real Bed,1,1
29,Real Bed,1,1
125,Real Bed,1,3
38,Real Bed,1,2
62,Real Bed,1,1
47,Real Bed,1.5,1
45,Real Bed,1,1
85,Real Bed,1.5,1
35,Real Bed,1,1
95,Real Bed,1,3
54,Real Bed,1,1
47,Real Bed,1,2
55,Real Bed,1,1
99,Real Bed,1,3
200,Real Bed,1,1
70,Real Bed,1,3
43,Real Bed,1,1
44,Real Bed,1.5,1
40,Real Bed,1,1
65,Real Bed,1,1
110,Real Bed,1,2
44,Real Bed,1.5,2
48,Real Bed,1,1
110,Real Bed,1,2
52,Real Bed,1,1
65,Real Bed,1,1
45,Real Bed,1,1
45,Real Bed,1,1
50,Real Bed,1,1
45,Real Bed,1.5,1
45,Real Bed,1,1
47,Real Bed,1,1
40,Real Bed,1,1
75,Real Bed,1,2
77,Real Bed,1,2
50,Real Bed,1,1
59,Real Bed,1,2
49,Real Bed,1,1
150,Real Bed,1,4
100,Real Bed,1,1
119,Real Bed,1,1
77,Real Bed,1,2
75,Real Bed,1,1
125,Real Bed,1,1
85,Real Bed,1,2
80,Real Bed,1,1
48,Real Bed,1,1
40,Real Bed,1.5,1
29,Real Bed,1,1
40,Real Bed,1,1
60,Real Bed,1,1
30,Airbed,1,1
28,Real Bed,1,1
45,Real Bed,1,1
70,Real Bed,1,1
43,Real Bed,1,1
60,Real Bed,2,8
45,Real Bed,1,1
40,Real Bed,1,1
60,Real Bed,1,1
50,Pull-out Sofa,1,1
66,Real Bed,1,1
65,Real Bed,1,2
32,Real Bed,1,3
300,Real Bed,4.5,2
50,Real Bed,1.5,1
175,Real Bed,1,1
145,Real Bed,1,3
39,Real Bed,1.5,1
19,Real Bed,1,1
59,Real Bed,2,1
80,Real Bed,1,1
60,Real Bed,1.5,1
110,Real Bed,1,4
350,Real Bed,2,4
45,Real Bed,1,1
35,Real Bed,1,1
45,Real Bed,1,1
85,Real Bed,1,1
50,Real Bed,1,1
35,Pull-out Sofa,1,1
17,Real Bed,1,1
78,Real Bed,1,1
39,Real Bed,1,1
70,Real Bed,0.5,2
95,Real Bed,1,2
30,Real Bed,1,2
45,Real Bed,1,1
45,Real Bed,1,1
45,Real Bed,2,1
59,Real Bed,2,1
40,Real Bed,1,1
37,Real Bed,1,1
40,Real Bed,1,1
37,Real Bed,1,2
65,Real Bed,1,1
75,Real Bed,1,1
115,Real Bed,1,2
250,Real Bed,2,3
200,Real Bed,1.5,2
80,Real Bed,1,1
67,Real Bed,1,1
30,Real Bed,1,1
54,Real Bed,1,1
129,Real Bed,1,2
150,Real Bed,1,2
80,Real Bed,1,1
150,Real Bed,1,1
57,Real Bed,1,1
48,Real Bed,1,1
80,Real Bed,1.5,3
200,Real Bed,2,1
74,Real Bed,1,1
85,Real Bed,1,1
55,Real Bed,1,1
175,Real Bed,1,1
200,Real Bed,1,1
450,Real Bed,1.5,4
71.0000000000001,Real Bed,1,1
95,Real Bed,1,2
70,Real Bed,1,1
132,Real Bed,1,2
70,Real Bed,1.5,1
140,Real Bed,1,1
71.0000000000001,Real Bed,1,2
75,Real Bed,1,1
200,Airbed,1,2
100,Real Bed,1,2
45,Real Bed,1,1
200,Real Bed,1,1
110,Real Bed,1,1
200,Real Bed,1,1
69,Real Bed,1,1
115,Real Bed,1,1
85.9999999999998,Real Bed,1,2
395,Real Bed,2,3
54,Real Bed,1,1
66,Real Bed,1,2
50,Real Bed,1,1
60,Real Bed,1,1
85,Real Bed,1,1
159,Real Bed,1,10
89.9999999999997,Real Bed,1,1
180,Real Bed,1,1
180,Real Bed,1,1
75,Real Bed,1,1
79,Real Bed,1,1
60,Real Bed,1,1
95,Real Bed,1,1
120,Real Bed,1,1
95,Real Bed,1,1
100,Real Bed,1,1
50,Real Bed,1,1
100,Real Bed,1,1
125,Real Bed,1,1
35,Real Bed,2,1
126,Real Bed,1,1
79,Real Bed,1,1
89.9999999999997,Real Bed,1,2
69,Real Bed,1,1
71.0000000000001,Real Bed,1,1
100,Real Bed,1,2
150,Real Bed,1,1
110,Real Bed,1,1
78,Real Bed,1,1
175,Real Bed,1,3
210,Real Bed,1,2
120,Real Bed,1,2
58,Real Bed,2,1
59,Real Bed,1,1
150,Pull-out Sofa,1,1
85.9999999999998,Real Bed,1,1
180,Real Bed,1,2
120,Real Bed,1,2
150,Real Bed,1,2
56,Real Bed,1,1
