order_id,customer_id,purchased_at,purchase_month,purchase_day_of_week,customer_state,customer_city,customer_zip_prefix,item_count,distinct_product_count,distinct_seller_count,distinct_category_count,item_value_brl,freight_value_brl,payment_record_count,payment_type_count,maximum_installments,payment_value_brl,review_record_count,mean_review_score,delivery_days,days_late_vs_estimate,delivered_late
ord_8da47aff3329831179616c75,cus_bf637a909f0c06526ec2cdf2,2017-06-13 21:52:55,6,2,SP,sao paulo,04379,1,1,1,1,14.90,11.85,2,2,1,26.75,1,5.0,10,-11,false
ord_ce06aa8262d235191a9a3d3b,cus_56b0418829374e07ff3fb70c,2017-08-21 12:14:03,8,1,SP,sao caetano do sul,09561,1,1,1,1,25.00,9.27,1,1,3,34.27,1,5.0,1,-10,false
ord_300d5bdf73d29629e11fdb16,cus_5d21bfed77bc150430d79342,2017-12-17 02:03:01,12,0,RJ,duque de caxias,25212,1,1,1,1,168.80,14.93,1,1,1,183.73,1,2.0,34,5,true
ord_3bc9eeac58addb6d906d5e6c,cus_bb4c429ea1bb0cb3426ac09d,2017-11-24 21:37:07,11,5,MG,belo horizonte,31365,1,1,1,1,180.00,16.01,1,1,4,196.01,1,1.0,18,-10,false
ord_ff116bf963f4b4503309efbe,cus_f7b5da6a37c0bb525137b9ac,2017-05-16 15:04:15,5,2,SP,sao paulo,05128,1,1,1,1,29.99,7.78,1,1,3,37.77,1,4.0,7,-7,false
ord_94732f0cc4bea5345d78a477,cus_a36137b4ae4e33bd4e2baab4,2017-11-26 09:28:58,11,0,RJ,rio de janeiro,22793,1,1,1,1,249.90,19.32,1,1,1,269.22,1,1.0,32,8,true
ord_d0a606078d79b34a1d3a0cf9,cus_833b91e69f9cc8ccb7f8cb24,2017-06-09 13:59:44,6,5,SP,sao bernardo do campo,09812,1,1,1,1,89.00,36.70,1,1,1,125.70,1,5.0,10,-17,false
ord_52712776930d37d91d2021ff,cus_6fd2b7d6f9fca991ed95f51b,2017-07-14 12:52:26,7,5,SP,mogi-guacu,13848,1,1,1,1,209.99,13.81,1,1,7,223.80,1,4.0,6,-14,false
ord_5f680fb1da6bf0f9b1c82e09,cus_7e103fd5ccd5fa561a1d7ed4,2017-10-26 21:55:59,10,4,MG,patos de minas,38705,1,1,1,1,179.99,26.88,1,1,10,206.87,1,5.0,12,-7,false
ord_fd4c5120de4da6dfe71e6764,cus_95895a0c3df7766f78feafde,2017-07-15 16:54:02,7,6,SP,suzano,08676,1,1,1,1,45.00,11.85,1,1,1,56.85,1,5.0,5,-15,false
ord_5d03dddc5c99cfbe39cf6617,cus_1bfb31f999f2156b180e6d55,2017-12-05 15:29:54,12,2,MG,itauna,35680,1,1,1,1,49.90,17.92,1,1,1,67.82,1,4.0,15,-21,false
ord_fe6e2cba513f53706e95433d,cus_a09dcd37a8465704250196c3,2017-09-25 22:10:11,9,1,SP,sao paulo,04363,1,1,1,1,44.99,15.11,1,1,6,60.10,1,5.0,4,-19,false
ord_63d0afffa34d9b242aa9ed14,cus_861bc9ee1b7b2acc8b5783d2,2017-12-05 10:08:56,12,2,MG,belo horizonte,30330,1,1,1,1,99.90,17.27,1,1,4,117.17,1,5.0,14,-20,false
ord_65a4b74bdca9e76d12ee5f05,cus_e370277d1cb9ef8265a37604,2017-09-12 20:05:07,9,2,SP,sao paulo,04929,2,1,1,1,42.98,18.54,1,1,2,61.52,1,5.0,2,-8,false
ord_c037a46384a3f89ec5633eff,cus_60e692df4def77ee7da1437a,2017-10-27 18:24:19,10,5,SP,sao paulo,02175,1,1,1,1,20.30,8.11,2,2,1,28.41,1,4.0,5,-8,false
ord_37f90ff5a4a9a65ba4807712,cus_8d4c471eee41ffb66368b647,2017-12-11 17:19:50,12,1,SP,sorocaba,18060,1,1,1,1,99.90,15.45,1,1,6,115.35,1,5.0,15,-21,false
ord_e0d755ebaec1333e1226f603,cus_d27bfc5ceab2da6a8fbd75af,2017-03-20 23:42:55,3,1,SP,aracatuba,16020,1,1,1,1,25.99,10.96,1,1,3,36.95,1,5.0,8,-20,false
ord_b3a9dcbcb3224e0acd18e6ac,cus_7a7c8a99eb2640f9ed2f7aa6,2017-03-15 15:06:40,3,3,RJ,rio de janeiro,21371,1,1,1,1,59.90,18.70,1,1,1,78.60,1,5.0,15,-6,false
ord_922c264a1e94980c0c743f3d,cus_94aa783797837c326973cf4f,2017-11-25 15:38:11,11,6,RJ,arraial do cabo,28930,1,1,1,1,31.90,15.10,1,1,1,47.00,1,5.0,20,-19,false
ord_ca6dbf59a0f1e7c0b072b6d5,cus_1afc571b445ecac02e7706e3,2017-11-20 18:43:00,11,1,RJ,rio de janeiro,22251,1,1,1,1,220.00,16.29,1,1,3,236.29,1,3.0,21,4,true
ord_b15f8c59ecfe28bba47f2474,cus_fec88d8cfafaacb695b77f6a,2017-08-17 08:11:18,8,4,MG,nanuque,39860,1,1,1,1,193.99,26.20,1,1,7,220.19,1,5.0,12,-13,false
ord_3e118010d694bee3acc84739,cus_b76244ec681ff60fc2cc1a94,2017-09-29 20:34:06,9,5,MG,buritizeiro,39280,1,1,1,1,147.00,31.78,1,1,6,178.78,1,5.0,11,-21,false
ord_27670ca4fefe4437b05a3e59,cus_3f7219f7fe1c2c8dd1bf1e68,2017-11-16 15:02:16,11,4,SP,boituva,18550,1,1,1,1,59.90,13.44,1,1,1,73.34,1,1.0,14,-13,false
ord_184b66f5cb489f4b66902461,cus_2c977213989ef5b4981cca97,2017-12-20 11:47:04,12,3,RJ,rio de janeiro,23060,1,1,1,1,185.90,29.82,1,1,3,215.72,1,5.0,27,-1,false
ord_82f5faf9023c8bfe87d0d175,cus_dc790557e0869179f9ce139e,2017-05-29 16:27:13,5,1,MG,montes claros,39404,1,1,1,1,19.99,15.10,1,1,1,35.09,1,4.0,7,-21,false
ord_cd6f9ff4bb0deab4decef899,cus_653f31cc600c54ece5f4905c,2017-08-04 09:00:00,8,5,SP,sao bernardo do campo,09750,1,1,1,1,29.60,7.78,1,1,1,37.38,1,5.0,4,-9,false
ord_a916e191311ab637ae5f90fe,cus_c58665aa2400b707f8890e2b,2017-07-29 10:30:43,7,6,MG,teofilo otoni,39804,1,1,1,1,154.99,15.83,2,2,3,170.82,1,1.0,6,-18,false
ord_1ec3123cf00f68fbfea7e3b9,cus_6f19bc7de7af1684a29459b3,2017-12-30 11:55:21,12,6,RJ,rio de janeiro,22730,3,1,1,1,149.70,52.80,1,1,2,202.50,1,1.0,20,-13,false
ord_94b49698457f780d9b49c655,cus_dea14177e86789f6f1f776d1,2017-05-12 22:03:54,5,5,SP,guarulhos,07230,1,1,1,1,259.90,41.77,1,1,1,301.67,1,2.0,20,10,true
ord_2914bf58197222e626186498,cus_0f6b3e0dbd047307b3983f65,2017-12-06 12:04:06,12,3,MG,juiz de fora,36060,1,1,1,1,89.90,17.88,1,1,8,107.78,2,5.0,15,-14,false
ord_6b8910a1a3c1724875133079,cus_2fbfaa2ee3b89e6e90b016ea,2017-01-30 15:17:38,1,1,MG,bocaiuva,39390,1,1,1,1,23.90,18.00,1,1,1,41.90,1,5.0,11,-38,false
ord_7d99c7a9b730dbce912a58de,cus_eae250636c484fb920df5213,2017-12-05 12:59:08,12,2,RJ,campos dos goytacazes,28051,1,1,1,1,240.90,16.44,1,1,10,257.34,1,4.0,29,-12,false
ord_3229155aa4daa78dbef7f80a,cus_1a5fb167decb8619108506ca,2017-02-14 12:49:54,2,2,RJ,nova friburgo,28620,1,1,1,1,38.00,14.52,1,1,1,52.52,1,5.0,11,-18,false
ord_78641b238055307c91a19d8c,cus_1416727363d884adf8691b6c,2017-12-16 12:35:13,12,6,SP,santos,11065,1,1,1,1,299.00,13.59,1,1,1,312.59,1,5.0,18,-8,false
ord_630d370c3ea5598e8ab25cf5,cus_cff06057f2857b1cc91e38dc,2017-05-10 22:08:52,5,3,SP,inubia paulista,17760,1,1,1,1,129.99,13.93,1,1,1,143.92,1,5.0,6,-10,false
ord_45fcaf521cd3ba38f1f49b29,cus_0c287a21d5a76b2920ddcc9b,2017-05-19 22:07:19,5,5,RJ,rio de janeiro,22733,1,1,1,1,109.99,17.02,1,1,6,127.01,1,4.0,11,-13,false
ord_6192606a4ab32826c8d59061,cus_6b2ebc7fb70c1feb6c369437,2017-05-22 13:47:12,5,1,RJ,pinheiral,27197,1,1,1,1,104.00,16.49,1,1,5,120.49,1,3.0,10,-12,false
ord_aeb4937af339e9a76404bfbd,cus_78db1e6e2310ba27b54a08e0,2017-09-19 12:19:44,9,2,SP,sao paulo,04325,1,1,1,1,59.99,13.44,1,1,1,73.43,1,5.0,9,-11,false
ord_5f39f0b6540c31ffab483d1f,cus_039e50d5f322ad49bc00e64e,2017-12-23 10:12:54,12,6,RJ,paraty,23970,1,1,1,1,119.90,18.09,1,1,10,137.99,1,3.0,12,-20,false
ord_66fff9fb51d794688fd56271,cus_301a5aa38a59b17fb15f03a8,2017-05-22 20:52:06,5,1,RJ,itatiaia,27580,2,1,1,1,79.98,30.20,1,1,5,110.18,1,5.0,11,-11,false
ord_2a0627543390e8ba7c4632ed,cus_b032c6e502d4a4e992f26f8e,2017-02-28 17:54:36,2,2,RJ,rio de janeiro,22772,1,1,1,1,29.90,19.84,1,1,4,49.74,1,4.0,10,-13,false
ord_10bfd2bc65ea195e499fda12,cus_6856f7bfa73d645429418418,2017-11-16 14:51:50,11,4,SP,sao paulo,02805,1,1,1,1,79.00,9.37,1,1,1,88.37,1,5.0,6,-34,false
ord_f9962da6bf8a47327973f724,cus_34a732c44ed7ba8f9bd65095,2017-11-07 22:34:23,11,2,SP,porto feliz,18540,1,1,1,1,299.00,18.80,1,1,10,317.80,1,5.0,10,-10,false
ord_5819cc0223b482f5ef2e52fa,cus_3705c759c881d3c79c4db781,2017-07-10 16:09:38,7,1,SP,catanduva,15804,1,1,1,1,60.90,15.18,1,1,2,76.08,1,5.0,7,-15,false
ord_62008250b7cb9a79fd2d5442,cus_dd29346f2591efb9ef6c31a1,2017-07-18 00:27:59,7,2,SP,diadema,09960,1,1,1,1,89.90,12.13,2,2,1,102.03,1,5.0,11,-9,false
ord_8eab5f836dd21f92f53bcb8b,cus_68e73600128d61547df2ab2b,2017-06-23 13:03:34,6,5,SP,suzano,08635,1,1,1,1,66.00,78.63,1,1,4,144.63,1,5.0,12,-12,false
ord_7fa1284173586b04ae2be37b,cus_a031ecb6d159206c395e3440,2017-09-20 10:08:50,9,3,RJ,rio de janeiro,20260,1,1,1,1,69.90,17.74,1,1,1,87.64,1,5.0,14,-7,false
ord_a7e420edbfd3048a54197b90,cus_1855d26d914ea8feb03a7861,2017-03-26 20:04:35,3,0,SP,sao paulo,05265,1,1,1,1,28.00,10.96,1,1,1,38.96,1,3.0,13,-5,false
ord_151c4cbd9d59665b265be90a,cus_1b97cca4d33f99a5db057bc8,2017-04-07 10:14:01,4,5,MG,frutal,38200,1,1,1,1,62.00,14.60,1,1,1,76.60,1,5.0,6,-20,false
ord_10087266abf1ba941cbc0666,cus_cf58a55d7b22e87c5483afcf,2017-03-06 00:52:32,3,1,SP,piracicaba,13419,1,1,1,1,49.90,10.96,1,1,6,60.86,1,1.0,7,-10,false
ord_100ed37b2863ba15120e0c1c,cus_80e2d570431fc0691576a721,2017-05-22 16:50:58,5,1,SP,sao paulo,01451,1,1,1,1,449.00,23.63,1,1,10,472.63,1,5.0,7,-15,false
ord_b108ad6567183046e5f3721a,cus_c2ee9cad329ef01fae246bdc,2017-05-27 11:19:04,5,6,SP,sao bernardo do campo,09840,1,1,1,1,44.90,7.78,1,1,1,52.68,1,4.0,3,-10,false
ord_035901789e7b294d9ff8497c,cus_8a89a2e8454e319e20ae93d0,2017-10-30 22:36:14,10,1,MG,sete lagoas,35700,2,2,1,1,49.00,30.20,1,1,7,79.20,1,3.0,10,-7,false
ord_8f14114d16cfd47ac32afa48,cus_661970b22829234c4554eca0,2017-07-04 00:03:44,7,2,SP,sao paulo,04851,1,1,1,1,199.90,27.72,1,1,10,227.62,1,5.0,23,-6,false
ord_efa8b3e3e338b249ae7363f8,cus_b84daba0d841014c09a545f4,2017-12-03 10:59:09,12,0,SP,diadema,09952,1,1,1,1,49.90,11.85,1,1,2,61.75,1,5.0,15,-9,false
ord_738fbdf64a877cca0c77e07e,cus_d86f893675f31aba578b5878,2017-01-13 00:14:27,1,5,SP,aruja,07438,1,1,1,1,189.99,12.72,1,1,4,202.71,1,5.0,5,-34,false
ord_eaaf0b975b1b343dd0563e55,cus_7b031d8b6ad19d59f5bd05e6,2017-08-09 14:38:26,8,3,RJ,sao francisco de itabapoana,28230,1,1,1,1,56.99,15.15,1,1,5,72.14,1,4.0,12,-15,false
ord_35b09fef86084a20db2abf83,cus_eb013d0d476ceab4b4b5768a,2017-01-16 21:18:10,1,1,MG,contagem,32071,1,1,1,1,345.00,27.64,1,1,7,372.64,1,5.0,8,-21,false
ord_0b8b8015703e7fbfb1176e64,cus_fea1e06e7a2d3e7a9300053e,2017-12-14 23:49:27,12,4,SP,guarulhos,07041,1,1,1,1,224.90,37.23,1,1,5,262.13,1,2.0,12,-14,false
ord_2051e241ca8a85c83064db9f,cus_9a26b5c9a3968396aef61da0,2017-03-01 02:16:01,3,3,SP,sao paulo,04278,1,1,1,0,27.00,16.05,1,1,1,43.05,1,5.0,5,-22,false
ord_7dbefc0081dfbf70f1220035,cus_58b11ec3fe8bfbf1c554952e,2017-09-12 15:35:32,9,2,RJ,rio de janeiro,20210,1,1,1,1,175.00,15.98,1,1,2,190.98,1,5.0,13,-4,false
ord_54b4b5ad3d8b5f7982de9051,cus_5fea6720cffe41e2caaf9f92,2017-09-19 10:09:37,9,2,SP,guarulhos,07144,1,1,1,1,99.99,15.46,1,1,6,115.45,1,5.0,7,-9,false
ord_6dbf2d33e54957759d1438a2,cus_d12ba0001bf9142ef22d3a6e,2017-11-01 19:45:22,11,3,SP,tupa,17602,1,1,1,1,85.00,16.19,1,1,2,101.19,1,5.0,8,-13,false
ord_09864556f3e6d747c0e25115,cus_b7eaf02e9a225328f8043a68,2017-08-15 22:00:18,8,2,SP,lencois paulista,18681,1,1,1,1,99.99,89.93,1,1,8,189.92,1,4.0,35,13,true
ord_7a6c6c734c181cc8d67f5e49,cus_afeb89944447f274aed198e3,2017-10-10 20:56:12,10,2,SP,itai,18730,1,1,1,1,59.90,16.18,1,1,1,76.08,1,4.0,14,-15,false
ord_732d327475ad2c23079144fe,cus_3f0376c6ffbeb74183ef433b,2017-10-24 10:24:30,10,2,SP,sao paulo,05158,1,1,1,1,23.99,7.78,1,1,3,31.77,1,3.0,3,-13,false
ord_791de51ea3274759d70fec37,cus_ac0acb69b77315c39eabcd5d,2017-02-04 07:58:07,2,6,RJ,rio de janeiro,22753,1,1,1,1,159.00,25.85,1,1,5,184.85,1,5.0,31,-24,false
ord_5a1143cf2f050d64f124a9a8,cus_3b431e7a59dae32fca3d3009,2017-12-06 23:15:45,12,3,SP,sao paulo,03689,3,1,1,1,201.00,62.61,1,1,1,263.61,1,3.0,11,-18,false
ord_578fbfcd6ff13fc2d42ffc82,cus_d85694e8ad289c84c67eb909,2017-07-04 14:32:31,7,2,RJ,seropedica,23895,1,1,1,1,98.00,16.45,1,1,2,114.45,1,3.0,6,-16,false
ord_f865f032646832775a74d3be,cus_bc565f9bdd518728a5989bd0,2017-12-25 22:34:37,12,1,RJ,cachoeiras de macacu,28680,1,1,1,1,27.99,15.10,1,1,1,43.09,1,4.0,10,-22,false
ord_87744496996a4f7b02ed0244,cus_602cfbd030147b845b6993b6,2017-10-09 09:42:07,10,1,SP,salto de pirapora,18160,1,1,1,1,59.90,13.44,1,1,3,73.34,1,5.0,7,-15,false
ord_90fb4a889c657594b7411b9a,cus_93ba51737544fc0812a62837,2017-09-28 07:17:11,9,4,SP,praia grande,11705,1,1,1,1,56.99,12.74,1,1,1,69.73,1,5.0,18,-4,false
ord_570569e6f99062a725968c83,cus_5a04034d5ccf0659aa88afd2,2017-09-28 05:54:04,9,4,RJ,macae,27933,1,1,1,1,89.90,12.63,1,1,8,102.53,1,5.0,1,-21,false
ord_27c22e1bd1afc6ddb1dea2af,cus_945db4778adfa2de15168e48,2017-11-11 14:47:09,11,6,RJ,rio de janeiro,21540,1,1,1,1,388.50,18.76,1,1,8,407.26,1,5.0,5,-11,false
ord_8eee5a4adb90855e7530164b,cus_329ae38695afe7ce1fbb8828,2017-06-01 09:01:29,6,4,MG,planura,38220,1,1,1,1,54.16,32.83,1,1,8,86.99,1,5.0,11,-18,false
ord_c3ffb088c790fd60c18b575a,cus_b25fbe389c2e45f81e758a01,2017-04-25 21:25:09,4,2,RJ,rio de janeiro,22763,1,1,1,1,41.90,17.78,1,1,1,59.68,1,5.0,14,-13,false
ord_ea727c732478a2a85b37146a,cus_c5b574d725260775f2efc41a,2017-08-06 11:51:24,8,0,RJ,miguel pereira,26900,1,1,1,1,6.00,15.10,1,1,2,21.10,1,2.0,16,-7,false
ord_3f566e4f0b003fbbde023f69,cus_49de9f1ce88e9c85aceb50ac,2017-05-07 21:24:45,5,0,SP,sao paulo,02941,2,2,2,1,229.80,29.58,1,1,1,259.38,1,4.0,12,-10,false
ord_5c250407f7f8426a1e804d8f,cus_ed7c19e4dbf29058cbc1c932,2017-10-15 23:13:26,10,0,SP,votuporanga,15502,1,1,1,1,18.90,11.85,1,1,1,30.75,1,5.0,12,-5,false
ord_ea0966d87b8a408470c9cd9a,cus_5f7cbfc2921654c2ce7c139a,2017-10-20 09:36:36,10,5,RJ,angra dos reis,23900,2,1,1,1,258.00,101.54,1,1,7,359.54,1,5.0,14,-19,false
ord_0a76148fc9509e3fad25d402,cus_704624b1c815066c7aca8258,2017-04-26 12:07:38,4,3,SP,sao paulo,04547,1,1,1,1,58.90,16.66,1,1,1,75.56,1,5.0,7,-16,false
ord_3cdaa4fab2f07d6367a93fd3,cus_8471a129e3c83de9501a9b6d,2017-11-16 14:38:47,11,4,SP,carapicuiba,06315,1,1,1,1,24.90,9.09,9,2,1,33.99,1,5.0,6,-7,false
ord_b8185e9b33946134126d19a4,cus_1e34b6fbc3bd788bfd9f4a9a,2017-06-17 14:01:58,6,6,SP,sao caetano do sul,09560,1,1,1,1,10.00,7.78,1,1,1,17.78,1,5.0,4,-9,false
ord_57fa61cf3b50952768d2b7b9,cus_14bae8906e8e388dba703528,2017-06-26 09:56:46,6,1,MG,belo horizonte,31870,1,1,1,1,59.90,21.26,1,1,1,81.16,1,3.0,14,-8,false
ord_40af022e17e9dd172e950c45,cus_d21b6700ce3361c9104644df,2017-05-29 20:39:57,5,1,SP,luiziania,16340,1,1,1,1,97.90,15.44,1,1,4,113.34,1,5.0,7,-23,false
ord_8717672246b6ff123ce89f14,cus_cff28bf9c828162011af08b2,2017-07-23 22:31:48,7,0,SP,sao paulo,04904,1,1,1,1,190.00,16.96,1,1,2,206.96,1,5.0,8,-11,false
ord_4eaa6f1576d214002f39379e,cus_962a4be8cd379c7ddfd2cdf0,2017-10-30 16:52:07,10,1,SP,sao paulo,03757,1,1,1,1,114.94,17.54,1,1,1,132.48,1,5.0,11,-7,false
ord_469a53dee1eb2cbe7546eaee,cus_c8c1c2b2dbd9dc596d93391e,2017-12-06 08:08:38,12,3,SP,sao paulo,02728,1,1,1,1,45.99,7.78,1,1,1,53.77,1,5.0,1,-15,false
ord_12e2129a1d11737bff79a941,cus_1b3aa34be1b73942a63d7e81,2017-11-05 22:00:26,11,0,RJ,rio de janeiro,22461,1,1,1,1,88.00,15.37,1,1,3,103.37,1,3.0,8,-11,false
ord_7aa51fcd15fa9695f1c8f269,cus_408d8837a202439e2ca76527,2017-03-26 11:27:56,3,0,MG,vargem grande do rio pardo,39535,2,1,1,1,270.00,95.98,1,1,1,365.98,1,5.0,37,4,true
ord_ee8f100096bf56e5852d008c,cus_c951ec0f08e534298bd9173a,2017-09-04 12:14:07,9,1,SP,sao caetano do sul,09510,1,1,1,1,18.90,7.78,1,1,1,26.68,1,5.0,2,-9,false
ord_189a74dfb296c8446121a86f,cus_06636ce36c093111f315d1cc,2017-07-31 23:06:38,7,1,SP,iracemapolis,13495,1,1,1,1,159.90,12.62,1,1,7,172.52,1,3.0,10,-8,false
ord_d5d06cb616f1f4671483c05f,cus_8cc0a03859add42001d71394,2017-03-25 09:08:41,3,6,RJ,rio de janeiro,22630,1,1,1,1,199.00,23.13,1,1,1,222.13,2,2.0,16,-14,false
ord_62e44646576fce9ded3126eb,cus_b1b8411718b754a8ac858e9c,2017-08-01 14:11:57,8,2,RJ,duque de caxias,25015,1,1,1,1,37.99,16.60,1,1,1,54.59,1,5.0,7,-15,false
ord_d6baf12aa0b744337b2eb40b,cus_263b26f72192236272063f48,2017-06-14 23:45:18,6,3,RJ,saquarema,28990,1,1,1,1,26.00,16.11,1,1,1,42.11,2,4.5,8,-15,false
ord_e880c8adc77c874769b302d6,cus_95ed2734d7b7a4ca34fd58b0,2017-09-14 20:04:28,9,4,SP,sao paulo,02401,1,1,1,1,15.90,7.78,1,1,1,23.68,1,1.0,7,-5,false
ord_626b4a7864d81dbdcf4f7d67,cus_1f9bb727c2f03de2f8575c17,2017-12-31 00:30:41,12,0,SP,praia grande,11703,1,1,1,0,149.00,8.30,1,1,1,157.30,1,1.0,11,-7,false
ord_f9e8763ccfb3fc1db5c5e461,cus_80a676c88ff30296ca3adda8,2017-11-24 23:43:39,11,5,MG,caratinga,35300,1,1,1,1,14.90,15.10,1,1,1,30.00,1,5.0,18,-7,false
ord_1328ea2a167c679167b6f108,cus_92e3d65339643e7cc1a1b661,2017-12-17 11:22:07,12,0,SP,piedade,18170,1,1,1,1,132.00,15.67,1,1,6,147.67,1,5.0,11,-25,false
ord_7047eb75ab3eff5cd23d2ad8,cus_c8bc5150d37376662a9ee62a,2017-07-29 00:23:27,7,6,SP,sao paulo,04718,1,1,1,1,110.99,16.41,1,1,6,127.40,1,5.0,12,-11,false
ord_a36428466290ac974e57b520,cus_d71529962f69539df6c4ad93,2017-07-04 11:46:54,7,2,MG,lagoa santa,33400,1,1,1,1,46.99,20.84,1,1,2,67.83,1,3.0,15,-7,false
ord_43c6cf6e0beb34cb5fd2e1ff,cus_bf4e7490ba0bebc0602ca395,2017-11-21 08:24:21,11,2,RJ,rio de janeiro,21320,1,1,1,1,69.90,39.42,1,1,1,109.32,1,5.0,16,0,true
ord_660e2633dbca9c2ebe69d23a,cus_e81b688e1b7e5efef6a1c036,2017-12-05 21:32:13,12,2,SP,sao bernardo do campo,09684,1,1,1,1,18.80,7.78,1,1,1,26.58,1,5.0,6,-10,false
ord_bce0c1dc9aaf4b122c02a765,cus_1f6f6e7485193975a58eafb9,2017-07-26 19:05:17,7,3,RJ,rio de janeiro,22745,1,1,1,1,49.99,14.10,1,1,1,64.09,1,5.0,7,-15,false
ord_bf54088aaf86379f7dda81af,cus_ff5aabde7a182ffb21090177,2017-12-05 19:19:46,12,2,SP,sao paulo,05134,1,1,1,1,70.97,13.52,1,1,1,84.49,1,5.0,10,-13,false
ord_3486edb5336b8a0e748d8a5d,cus_fa6e1940be4f0386b47ab895,2017-09-30 15:27:55,9,6,SP,sao paulo,04333,1,1,1,1,54.00,9.34,1,1,3,63.34,1,4.0,7,-11,false
ord_56fe3e6820c15bf27ead9ea7,cus_072d34d946752aacd018384c,2017-07-21 19:20:12,7,5,SP,ibiuna,18150,1,1,1,1,213.00,14.51,1,1,10,227.51,1,4.0,6,-15,false
ord_5176b6e488de91cdf14421ea,cus_c8ce4af4d4b5088e971da46f,2017-05-28 12:14:35,5,0,SP,sao paulo,03317,1,1,1,1,199.70,14.42,1,1,8,214.12,1,4.0,12,-12,false
ord_b5a680da7a889fccff2b03f7,cus_6937444aeb26ddbfbd15ea25,2017-07-31 14:46:47,7,1,SP,sao paulo,05018,1,1,1,1,42.90,7.78,1,1,1,50.68,1,4.0,2,-12,false
ord_b260b32374b99ac2d76f569e,cus_4152a7de1b9049d5777bda4d,2017-10-29 15:26:17,10,0,SP,sao paulo,03623,1,1,1,1,23.99,7.78,1,1,3,31.77,1,1.0,8,-10,false
ord_1b62a9daab1e0ca755497af4,cus_4042bfb5036849f11555ba20,2017-11-21 09:33:36,11,2,RJ,rio de janeiro,22790,1,1,1,1,45.90,15.11,1,1,1,61.01,1,5.0,15,-1,false
ord_346ad65f284f3b8e4f19d11a,cus_5f15a818e88522de38a55074,2017-03-06 14:21:54,3,1,SP,sao paulo,04119,1,1,1,1,129.70,37.92,1,1,8,167.62,1,5.0,7,-10,false
ord_57cec4173633acfa6732d9c0,cus_62da0ce8b65127e888ef8fd5,2017-12-13 08:52:59,12,3,RJ,cabo frio,28911,1,1,1,1,109.00,12.76,1,1,8,121.76,1,1.0,5,-21,false
ord_74874ab5f42354e5472a60a9,cus_e5b345864f55c5e8d5a31fe0,2017-11-29 16:08:07,11,3,MG,cambui,37600,1,1,1,1,27.00,15.10,1,1,2,42.10,1,1.0,29,6,true
ord_49d09538953625b4e344db65,cus_7615e6e7dc499a33b7fdc3ee,2017-12-26 16:22:21,12,2,SP,guarulhos,07151,1,1,1,1,159.90,19.42,1,1,2,179.32,1,5.0,3,-17,false
ord_91ffd1b5847021712ad129e2,cus_8300c5b40d04c35cb1bfecc8,2017-11-08 16:12:36,11,3,SP,hortolandia,13183,1,1,1,1,89.90,13.65,1,1,3,103.55,1,1.0,28,8,true
ord_a1d53372dcbd2c62f57d87cb,cus_1ad97de9d392dd221713eb2a,2017-12-05 14:29:58,12,2,SP,santos,11045,1,1,1,1,79.00,13.57,1,1,1,92.57,1,1.0,23,0,true
ord_e4e70c1a0e8c74c6379552cb,cus_ab25660fc42c62f1028b9fa3,2017-12-13 05:40:55,12,3,SP,campinas,13036,1,1,1,1,35.90,15.11,1,1,1,51.01,1,5.0,21,-6,false
ord_03b06ada181b88d420837eb9,cus_2910b2fa808ba476d103ca9a,2017-11-20 17:08:59,11,1,MG,abaete,35620,1,1,1,1,54.16,23.25,1,1,3,77.41,1,4.0,11,-14,false
ord_cc45fae953de44ba387cfaf4,cus_18930dcbb188701e4c0ce282,2017-07-09 23:17:54,7,0,SP,sao paulo,02161,1,1,1,1,59.00,7.78,1,1,3,66.78,1,5.0,3,-9,false
ord_03525d729869d0785895a85e,cus_59e65542b966d4ba293ef2bf,2017-12-12 15:41:49,12,2,SP,osasco,06230,1,1,1,1,99.99,11.90,1,1,1,111.89,1,5.0,9,-8,false
ord_b55635b09f8efece3f1924fc,cus_2fc0d8136b70a71d56157423,2017-09-26 10:51:26,9,2,SP,rio claro,13504,1,1,1,1,128.80,58.90,1,1,10,187.70,1,3.0,23,8,true
ord_56f66f9fc63e9e1fd2738aa5,cus_57ed4c315848e6f77706fe0f,2017-09-13 15:12:00,9,3,MG,carangola,36800,1,1,1,0,39.90,12.48,1,1,2,52.38,1,5.0,5,-11,false
ord_246e99eca3a33257b13b3cc0,cus_9d98730c2572b42fdc9ecd22,2017-12-06 22:28:07,12,3,MG,belo vale,35473,1,1,1,1,99.90,16.46,1,1,6,116.36,1,5.0,14,-15,false
ord_4279bc00f38d6df515673cb9,cus_b6bcc07c08dc9b4e4df09872,2017-09-03 04:38:18,9,0,RJ,rio de janeiro,22250,1,1,1,1,339.90,10.12,1,1,3,350.02,1,5.0,2,-10,false
ord_f2c8669d2977efe67bfb3a30,cus_77e6422ad17d4fc3309a8e70,2017-11-11 18:49:17,11,6,SP,sorocaba,18015,1,1,1,1,59.90,12.55,1,1,1,72.45,1,5.0,17,-10,false
ord_074a1555be7ebae06c879f19,cus_33ea51a3691c0104dd8319b0,2017-12-07 20:46:58,12,4,MG,ferros,35800,1,1,1,1,43.60,12.48,1,1,1,56.08,1,5.0,8,-18,false
